Date,Close,Open,High,Low,Volume,Change_pct
2013-09-03,36230.83,36337.30,36407.43,36243.60,,-0.0029
2013-09-02,36337.15,36247.86,36363.30,36186.85,,0.0024
2013-08-30,36248.53,36400.38,36428.19,36188.38,,-0.0042
2013-08-29,36400.38,36298.85,36407.92,36221.40,,0.0028
2013-08-28,36299.27,36480.24,36501.79,36167.70,,-0.0050
2013-08-27,36480.24,36526.74,36549.29,36469.47,,-0.0013
2013-08-26,36526.69,36577.08,36669.39,36510.20,,-0.0014
2013-08-23,36577.28,36563.89,36664.15,36524.08,,0.0004
2013-08-22,36563.89,36345.38,36571.62,36345.33,,0.0060
2013-08-21,36345.33,36558.50,36584.61,36315.37,,-0.0058
2013-08-20,36558.80,36787.26,36800.68,36528.13,,-0.0066
2013-08-19,36800.68,36878.47,37005.50,36596.18,,-0.0050
2013-08-16,36986.94,37161.89,37221.70,36979.60,,-0.0034
2013-08-15,37111.64,37103.67,37107.38,36807.73,,0.0002
2013-08-14,37103.67,37589.60,37630.54,37058.81,,-0.0129
2013-08-13,37589.60,37813.63,37841.31,37575.18,,-0.0059
2013-08-12,37813.43,38038.79,38080.88,37766.18,,-0.0059
2013-08-07,38037.85,38227.63,38277.47,38034.00,,-0.0050
2013-08-06,38227.63,38350.96,38404.50,38178.98,,-0.0032
2013-08-05,38350.96,38424.34,38522.74,38297.61,,-0.0019
2013-08-02,38424.34,38292.07,38450.97,38267.83,,0.0035
2013-08-01,38292.07,37910.27,38292.36,37910.27,,0.0100
2013-07-31,37914.33,37806.45,37931.17,37806.45,,0.0029
2013-07-30,37806.45,37562.50,37910.57,37562.08,,0.0065
2013-07-29,37562.50,37149.71,37564.09,37145.65,,0.0112
2013-07-26,37145.65,37286.50,37322.26,37127.86,,-0.0038
2013-07-25,37286.50,37568.27,37604.33,37239.03,,-0.0071
2013-07-24,37554.01,37885.05,37898.34,37412.10,,-0.0088
2013-07-23,37885.58,38092.76,38142.25,37833.56,,-0.0054
2013-07-22,38090.75,38328.29,38339.37,38050.11,,-0.0062
2013-07-19,38328.29,38334.72,38391.23,38296.68,,-0.0002
2013-07-18,38334.54,37983.75,38337.76,37975.34,,0.0095
2013-07-17,37975.34,37885.10,38004.31,37857.34,,0.0024
2013-07-16,37885.66,37720.32,37885.87,37701.49,,0.0044
2013-07-15,37720.32,37377.67,37715.78,37377.67,,0.0090
2013-07-12,37382.49,37327.81,37460.24,37327.81,,0.0015
2013-07-11,37327.67,37128.40,37337.60,37128.40,,0.0054
2013-07-10,37128.40,37014.04,37187.25,37014.04,,0.0031
2013-07-09,37014.14,36791.04,37093.22,36790.14,,0.0061
2013-07-08,36790.14,36926.29,36926.29,36766.87,,-0.0037
2013-07-05,36926.29,36510.39,37021.67,36372.04,,0.0114
2013-07-04,36509.64,35949.69,36514.43,35948.58,,0.0156
2013-07-03,35949.01,36041.65,36063.70,35945.99,,-0.0026
2013-07-02,36043.48,35860.97,36069.14,35832.16,,0.0059
2013-07-01,35832.16,36164.79,36172.16,35819.69,,-0.0091
2013-06-28,36159.87,36468.68,36538.27,36153.06,,-0.0085
2013-06-27,36468.25,36114.94,36501.45,36095.28,,0.0103
2013-06-26,36096.42,35750.99,36244.19,35730.77,,0.0097
2013-06-25,35751.40,36464.35,36544.20,34835.50,,-0.0196
2013-06-24,36464.35,36467.10,36464.39,36464.39,,0.0000
2013-06-21,36464.39,36963.77,36973.93,36441.60,,-0.0135
2013-06-20,36963.77,37135.74,37314.11,36890.30,,-0.0046
2013-06-19,37135.74,37024.72,37135.36,36698.84,,0.0030
2013-06-18,37024.72,37085.12,37293.29,36953.23,,-0.0016
2013-06-17,37085.12,37249.93,37272.49,37055.06,,-0.0044
2013-06-14,37249.93,37406.64,37563.39,36726.85,,-0.0042
2013-06-13,37406.73,38915.54,38915.54,36112.92,,-0.0388
2013-06-12,38915.54,40013.20,40743.59,38737.86,,-0.0274
2013-06-11,40012.66,39737.80,40165.02,39702.09,,0.0069
2013-06-10,39737.80,39565.28,39964.57,38028.13,,0.0044
2013-06-07,39564.79,39510.30,40364.73,39475.67,,0.0014
2013-06-06,39510.11,39453.64,40716.06,39369.05,,0.0014
2013-06-05,39453.23,38486.08,39456.87,38463.77,,0.0251
2013-06-04,38486.08,37822.99,38509.24,37818.07,,0.0175
2013-06-03,37822.99,37790.64,37893.41,37720.38,,0.0007
2013-05-31,37794.75,38018.93,38018.93,37628.26,,-0.0058
2013-05-30,38016.80,37358.74,38040.06,37358.74,,0.0000
2013-05-28,38016.80,37386.30,37392.89,37282.80,,0.0169
2013-05-27,37386.36,37350.97,37518.44,37320.28,,0.0010
2013-05-24,37350.53,36472.87,36472.43,36472.43,,0.0241
2013-05-23,36472.43,37332.06,37466.50,36514.65,,-0.0211
2013-05-22,37259.91,37046.63,37471.61,36985.14,,0.0058
2013-05-21,37046.63,36818.09,37212.34,36650.51,,0.0062
2013-05-20,36817.75,36908.12,37116.48,36721.23,,-0.0024
2013-05-17,36907.81,36400.43,36927.69,36378.44,,0.0139
2013-05-16,36400.16,36236.70,36405.18,36236.49,,0.0045
2013-05-15,36236.49,35994.87,36236.29,35957.23,,0.0067
2013-05-14,35994.67,35956.46,36007.32,35846.75,,0.0011
2013-05-13,35956.05,36010.24,36162.05,35861.49,,-0.0015
2013-05-10,36010.28,35782.60,36010.24,35710.42,,0.0064
2013-05-09,35782.09,35486.91,35812.07,35456.51,,0.0083
2013-05-08,35486.44,34815.24,35496.14,34774.35,,0.0193
2013-05-07,34815.24,34935.14,34992.79,34350.70,,-0.0034
2013-05-06,34935.62,35099.15,35232.38,35099.15,,-0.0049
2013-05-03,35109.33,34502.16,35116.35,34501.50,,0.0176
2013-05-02,34502.38,33440.57,34528.52,33417.12,,0.0318
2013-04-30,33440.57,33359.23,33483.23,33021.48,,0.0124
2013-04-29,33030.83,33159.08,33345.05,32921.80,,-0.0039
2013-04-26,33159.08,33018.82,33295.48,32932.18,,-0.0034
2013-04-25,33271.34,33432.62,33550.44,33095.26,,-0.0048
2013-04-24,33432.68,33086.29,33612.40,33086.29,,0.0104
2013-04-23,33090.18,33069.59,33124.19,33042.06,,0.0000
2013-04-22,33090.05,32993.97,33190.15,32963.69,,0.0029
2013-04-19,32993.97,32885.58,33041.80,32885.58,,-0.0102
2013-04-18,33334.67,33350.71,33363.34,32840.54,,-0.0005
2013-04-17,33352.97,33334.67,33714.15,33334.67,,0.0006
2013-04-16,33334.27,33551.96,33610.54,33322.31,,-0.0059
2013-04-15,33532.89,33514.14,33706.12,33388.22,,0.0006
2013-04-12,33514.14,33532.26,33546.76,33433.82,,0.0014
2013-04-11,33466.76,33642.84,33776.88,33552.18,,-0.0059
2013-04-10,33665.58,34060.46,34089.01,33266.12,,-0.0124
2013-04-09,34089.01,34810.25,34859.20,34065.68,,-0.0207
2013-04-08,34810.25,34295.48,34828.07,34292.60,,0.0148
2013-04-05,34301.37,34353.85,34364.68,34232.42,,-0.0011
2013-04-04,34339.65,34585.06,34764.09,34326.92,,-0.0061
2013-04-03,34548.73,34351.87,34875.50,34227.49,,0.0057
2013-04-02,34351.87,33540.82,34444.31,33489.04,,0.0243
2013-03-28,33536.25,33458.14,33603.29,33137.46,,0.0020
2013-03-27,33468.89,33429.46,33506.88,33361.96,,0.0012
2013-03-26,33429.46,33467.87,33580.53,33395.46,,-0.0011
2013-03-25,33467.78,33506.88,33621.61,33415.53,,-0.0012
2013-03-22,33506.88,33361.90,33601.57,33350.72,,0.0043
2013-03-21,33361.96,33207.15,33423.04,33154.56,,0.0047
2013-03-20,33207.21,33296.54,33323.18,33177.72,,-0.0027
2013-03-19,33298.74,33244.01,33415.43,33232.22,,0.0017
2013-03-18,33243.54,32950.08,33264.70,32950.08,,0.0089
2013-03-15,32950.08,33207.02,33357.16,32890.36,,-0.0077
2013-03-14,33207.02,33361.26,33380.14,33273.12,,-0.0045
2013-03-13,33357.16,33351.71,33488.42,33250.04,,0.0002
2013-03-12,33351.71,32890.36,33362.76,32857.94,,0.0140
2013-03-11,32890.36,32849.11,32909.12,32811.55,,0.0013
2013-03-08,32849.11,32772.73,32947.13,32731.08,,0.0023
2013-03-07,32772.73,32731.08,32796.89,32578.56,,0.0013
2013-03-06,32731.08,32784.27,32825.80,32703.54,,-0.0016
2013-03-05,32784.56,32947.83,32997.86,32716.27,,-0.0049
2013-03-04,32947.13,33186.81,33233.33,32934.07,,-0.0071
2013-03-01,33183.20,33075.92,33184.22,32701.85,,0.0033
2013-02-28,33075.14,33736.68,33847.39,32997.66,,-0.0196
2013-02-27,33736.82,33613.87,33765.57,33613.16,,0.0037
2013-02-26,33613.87,33811.08,34664.79,33115.89,,-0.0058
2013-02-25,33811.08,33895.08,33944.95,33751.88,,-0.0025
2013-02-22,33895.08,33506.78,34249.97,33505.99,,0.0116
2013-02-21,33506.60,33707.40,33742.99,33335.88,,-0.0060
2013-02-20,33708.18,33617.41,33816.04,33335.02,,0.0112
2013-02-19,33335.11,33250.85,33337.16,33068.14,,0.0025
2013-02-18,33251.51,33258.30,33320.56,32999.01,,-0.0002
2013-02-15,33258.45,33342.14,33391.61,32943.29,,-0.0025
2013-02-14,33342.02,33352.23,33483.44,32919.11,,-0.0004
2013-02-13,33355.54,33487.82,33567.03,33301.43,,-0.0040
2013-02-12,33487.82,33511.94,33645.35,33388.77,,-0.0007
2013-02-11,33511.63,33284.92,33530.69,33284.83,,0.0059
2013-02-08,33313.49,33219.48,33382.41,33061.94,,0.0028
2013-02-07,33219.20,33460.39,33556.82,33206.68,,-0.0072
2013-02-06,33460.14,33064.62,33503.87,33019.69,,0.0120
2013-02-05,33064.37,32684.13,33248.03,32516.93,,0.0116
2013-02-04,32685.03,32409.43,32687.05,32105.66,,0.0084
2013-02-01,32413.03,31858.83,32414.21,31853.19,,0.0176
2013-01-31,31853.19,31815.45,31955.94,31548.42,,0.0012
2013-01-30,31815.45,31573.51,31825.68,31514.65,,0.0077
2013-01-29,31571.46,31477.70,31587.68,31475.69,,0.0031
2013-01-28,31474.88,31584.89,31722.29,31313.74,,-0.0034
2013-01-25,31583.49,31447.33,31641.38,31151.27,,0.0044
2013-01-23,31446.22,30985.34,31447.33,30770.86,,0.0149
2013-01-22,30983.83,30843.06,30997.01,30566.20,,0.0046
2013-01-21,30842.54,30927.18,31025.95,30804.04,,-0.0027
2013-01-18,30927.18,30611.92,30928.60,30307.94,,0.0199
2013-01-17,30324.86,30094.55,30385.10,29915.57,,0.0077
2013-01-16,30093.83,29686.95,30109.78,29665.97,,0.0137
2013-01-15,29686.95,29309.70,29687.81,29309.70,,0.0129
2013-01-14,29309.70,29181.54,29316.41,29124.82,,0.0037
2013-01-11,29202.01,28697.15,29267.19,28688.22,,0.0176
2013-01-10,28695.59,28957.28,28976.64,28567.08,,-0.0090
2013-01-09,28956.83,29089.80,29205.18,28926.89,,-0.0046
2013-01-08,29089.52,28986.20,29188.76,28956.39,,0.0036
2013-01-07,28986.20,28501.70,28988.28,28501.70,,0.0184
2013-01-04,28463.30,28455.72,28508.85,28441.39,,0.0008
2013-01-03,28441.39,28505.75,28681.28,28386.39,,-0.0021
2013-01-02,28501.21,28078.81,28503.64,28078.81,,0.0150
2012-12-31,28078.81,27866.51,28281.85,27866.51,,0.0076
2012-12-28,27866.55,27745.07,27906.94,27737.69,,0.0046
2012-12-27,27737.69,27346.27,27741.32,27318.51,,0.0143
2012-12-24,27347.08,27401.14,27523.92,27277.42,,-0.0020
2012-12-21,27402.06,27508.09,27706.08,27395.96,,-0.0039
2012-12-20,27508.09,27349.11,27516.04,27348.85,,0.0058
2012-12-19,27350.52,27438.26,27484.93,27305.94,,-0.0032
2012-12-18,27437.76,27500.05,27562.31,27277.72,,-0.0020
2012-12-17,27492.89,27685.54,27704.98,27473.74,,-0.0070
2012-12-14,27685.54,27662.01,27734.56,27640.17,,0.0008
2012-12-13,27663.52,27518.67,27729.23,27377.91,,0.0054
2012-12-12,27516.07,27050.20,27516.07,27042.44,,0.0172
2012-12-11,27050.20,26822.09,27081.36,26813.91,,0.0085
2012-12-10,26822.09,26671.72,26835.36,26671.72,,0.0057
2012-12-07,26670.22,26551.48,26674.86,26498.10,,0.0047
2012-12-06,26546.20,26443.13,26564.96,26426.60,,0.0042
2012-12-05,26435.89,26381.12,26484.70,26381.12,,0.0020
2012-12-04,26382.54,26371.82,26408.46,26317.31,,0.0001
2012-12-03,26380.68,26494.69,26501.13,26435.39,,-0.0043
2012-11-30,26495.10,26405.17,26495.10,26380.68,,0.0035
2012-11-29,26402.15,26344.90,26419.91,26342.85,,0.0023
2012-11-28,26342.85,26232.69,26345.50,26215.43,,0.0044
2012-11-27,26226.25,26360.87,26443.33,26252.00,,-0.0052
2012-11-26,26363.99,26322.18,26466.83,26302.60,,0.0016
2012-11-23,26322.50,26273.17,26324.00,26263.16,,0.0020
2012-11-22,26269.61,26324.14,26378.21,26235.95,,-0.0013
2012-11-21,26303.41,26324.88,26449.50,26265.62,,-0.0021
2012-11-20,26358.73,26266.66,26359.14,26265.10,,0.0035
2012-11-19,26267.57,26400.94,26459.83,26013.58,,-0.0051
2012-11-16,26400.94,26356.63,26401.15,26336.39,,0.0017
2012-11-15,26356.63,26344.62,26409.60,26323.22,,0.0004
2012-11-14,26346.70,26290.42,26413.53,26269.16,,0.0021
2012-11-13,26290.42,26609.34,26609.58,26243.27,,-0.0120
2012-11-12,26609.34,26216.89,26267.56,26103.24,,-0.0041
2012-11-09,26718.30,26883.76,26883.76,26692.43,,-0.0062
2012-11-08,26883.76,26792.27,26885.81,26667.99,,0.0034
2012-11-07,26792.27,26724.02,26880.03,26625.11,,0.0026
2012-11-06,26724.02,26600.10,26726.45,26599.10,,0.0047
2012-11-05,26600.10,26559.55,26631.80,26512.45,,0.0015
2012-11-02,26559.55,26587.74,26602.54,26504.80,,-0.0016
2012-11-01,26602.54,26427.78,26803.96,26427.37,,0.0065
2012-10-31,26430.92,26739.22,26781.06,26283.90,,-0.0115
2012-10-30,26739.22,26982.55,27038.51,26706.23,,-0.0090
2012-10-29,26982.55,26876.07,27116.51,26875.83,,0.0040
2012-10-24,26876.07,27192.24,27245.04,26875.26,,-0.0125
2012-10-23,27217.27,27258.90,27272.57,27146.52,,-0.0020
2012-10-22,27272.57,27296.18,27312.88,27251.37,,-0.0009
2012-10-19,27296.36,27271.88,27342.03,27266.17,,0.0009
2012-10-18,27271.50,27188.37,27346.87,27188.37,,0.0028
2012-10-17,27194.13,27109.62,27292.39,26971.02,,0.0031
2012-10-16,27109.62,27076.49,27126.55,27008.15,,0.0012
2012-10-15,27077.66,27296.17,27306.74,27077.66,,-0.0077
2012-10-12,27287.85,27371.08,27403.26,27251.74,,-0.0030
2012-10-11,27371.30,27013.31,27372.86,27006.77,,0.0135
2012-10-10,27006.77,26868.92,27075.04,26840.87,,0.0062
2012-10-09,26840.87,26620.22,26846.91,26486.88,,0.0083
2012-10-08,26618.70,26445.14,26650.23,26435.17,,0.0067
2012-10-05,26442.67,26447.89,26492.15,26358.99,,-0.0002
2012-10-04,26448.61,26448.61,26448.61,26448.61,,0.0000
2012-10-03,26448.61,26005.12,26209.45,25951.22,,0.0164
2012-10-02,26023.10,26011.64,26193.92,25934.13,,0.0004
2012-09-28,26011.64,25710.55,26039.73,25658.85,,0.0117
2012-09-27,25710.55,25774.70,25790.66,25680.41,,-0.0025
2012-09-26,25774.53,25947.60,25963.63,25770.43,,-0.0067
2012-09-25,25947.60,25841.05,26066.97,25836.78,,0.0042
2012-09-24,25839.00,25875.34,25922.76,25817.25,,-0.0013
2012-09-21,25873.71,25875.75,25970.30,25803.01,,-0.0001
2012-09-20,25875.31,25642.83,25905.85,25571.30,,0.0091
2012-09-19,25642.39,25473.67,25737.52,25456.01,,0.0073
2012-09-18,25456.01,25340.42,25425.23,25262.20,,0.0032
2012-09-17,25373.83,25340.43,25377.03,25314.13,,0.0014
2012-09-14,25337.18,25148.60,25365.47,25126.44,,0.0075
2012-09-13,25148.48,24841.24,25148.84,24839.87,,0.0124
2012-09-12,24839.87,24568.58,24855.81,24552.16,,0.0110
2012-09-11,24568.58,24695.88,24695.88,24486.35,,-0.0042
2012-09-10,24671.47,24838.70,24969.81,24694.12,,-0.0067
2012-09-07,24838.70,24563.22,24840.15,24563.22,,0.0112
2012-09-06,24563.22,24358.62,24587.97,24336.24,,0.0084
2012-09-05,24358.62,24012.57,24378.37,23964.59,,0.0144
2012-09-04,24012.57,23864.85,23875.01,23853.66,,0.0062
2012-09-03,23864.05,23750.33,23867.54,23735.04,,0.0048
2012-08-31,23750.82,23704.34,23758.28,23664.72,,0.0020
2012-08-30,23704.34,23671.93,23750.00,23664.75,,0.0014
2012-08-29,23670.11,23531.63,23674.89,23510.17,,0.0059
2012-08-28,23531.63,23490.96,23549.74,23438.43,,0.0017
2012-08-27,23491.17,23399.58,23491.25,23368.35,,0.0039
2012-08-24,23399.58,23186.73,23509.85,23169.82,,0.0092
2012-08-23,23186.73,23199.03,23217.47,23154.86,,-0.0005
2012-08-22,23199.03,23151.94,23222.90,23136.79,,0.0025
2012-08-17,23141.08,23066.74,23141.28,23021.17,,0.0032
2012-08-16,23066.74,23106.08,23151.02,22991.66,,-0.0017
2012-08-15,23105.05,23125.71,23146.53,23093.58,,-0.0009
2012-08-14,23125.32,23273.56,23295.59,23094.60,,-0.0064
2012-08-13,23273.56,23239.03,23317.05,23238.00,,0.0015
2012-08-10,23239.09,23178.87,23251.77,23158.16,,0.0026
2012-08-09,23178.87,23166.58,23186.38,23143.37,,0.0005
2012-08-08,23166.58,23392.24,23439.73,23157.41,,-0.0096
2012-08-07,23391.79,23419.59,23459.70,23354.38,,-0.0011
2012-08-06,23418.66,23523.16,23564.34,23420.06,,-0.0044
2012-08-03,23523.16,23488.79,23521.90,23444.40,,0.0015
2012-08-02,23488.62,23329.34,23540.72,23323.93,,0.0068
2012-08-01,23329.34,23061.38,23335.98,23060.97,,0.0116
2012-07-31,23061.38,23302.64,23363.33,23021.47,,-0.0103
2012-07-30,23302.22,23292.80,23302.68,23243.66,,0.0004
2012-07-27,23292.80,23116.60,23297.99,22799.39,,0.0076
2012-07-26,23116.61,23122.92,23129.82,22893.55,,-0.0006
2012-07-25,23129.82,23169.24,23218.41,23123.45,,-0.0017
2012-07-24,23169.24,23381.05,23412.31,23109.62,,-0.0091
2012-07-23,23381.05,23109.15,23401.28,23016.50,,0.0124
2012-07-20,23095.31,23098.21,23166.65,22913.49,,-0.0001
2012-07-19,23098.21,23277.30,23341.87,23034.35,,-0.0077
2012-07-18,23277.30,23049.42,23277.85,23038.04,,0.0103
2012-07-17,23039.27,22981.28,23046.73,22918.14,,0.0027
2012-07-16,22978.14,22741.06,22987.49,22737.90,,0.0104
2012-07-13,22741.06,22491.98,22746.60,22483.14,,0.0110
2012-07-12,22492.96,22253.71,22495.00,22160.60,,0.0108
2012-07-11,22253.71,22141.16,22264.35,22120.47,,0.0060
2012-07-10,22120.47,22190.28,22195.02,22101.51,,-0.0032
2012-07-09,22191.14,22110.91,22191.14,21690.54,,0.0036
2012-07-06,22110.91,22049.66,22163.22,22049.29,,0.0028
2012-07-05,22049.30,21932.76,22077.83,21930.90,,0.0054
2012-07-04,21930.90,21697.72,21933.57,21683.53,,0.0111
2012-07-03,21690.54,21571.67,21691.09,21570.62,,0.0055
2012-07-02,21571.67,21600.55,21641.91,21529.69,,-0.0013
2012-06-29,21599.57,21542.24,21608.56,21542.24,,0.0027
2012-06-28,21542.24,21570.60,21574.49,21512.28,,-0.0015
2012-06-27,21573.84,21347.17,21385.51,21347.17,,0.0106
2012-06-26,21347.17,21356.77,21398.44,21308.84,,-0.0005
2012-06-25,21357.22,21394.77,21395.53,21332.14,,-0.0018
2012-06-22,21394.77,21343.49,21401.53,21339.97,,0.0022
2012-06-21,21348.11,21431.67,21513.15,21265.09,,-0.0076
2012-06-20,21510.71,21044.70,21445.33,21041.99,,0.0203
2012-06-19,21082.11,21069.44,21110.69,20911.10,,0.0026
2012-06-18,21028.39,21184.31,21222.55,21028.39,,-0.0074
2012-06-15,21184.58,21251.91,21277.32,21166.08,,-0.0032
2012-06-14,21251.91,21209.77,21219.56,21144.81,,-0.0022
2012-06-13,21298.63,21154.56,21210.58,21154.56,,0.0028
2012-06-12,21239.52,21125.87,21173.12,21056.09,,0.0027
2012-06-11,21183.34,20902.91,21123.29,20901.49,,0.0134
2012-06-08,20902.95,21114.29,21118.06,20902.95,,-0.0100
2012-06-07,21114.69,21382.65,21408.52,21114.69,,-0.0126
2012-06-06,21383.61,21632.59,21689.85,21383.61,,-0.0115
2012-06-05,21632.11,21785.85,21813.73,21632.11,,-0.0070
2012-06-04,21785.37,22021.38,22078.98,21785.37,,-0.0081
2012-06-01,21963.87,22112.13,22122.19,21963.87,,-0.0046
2012-05-31,22066.40,22185.54,22201.10,22066.40,,-0.0047
2012-05-30,22170.96,22172.25,22185.54,22092.38,,-0.0004
2012-05-28,22180.02,22232.90,22256.99,22049.02,,-0.0024
2012-05-25,22232.36,22210.70,22232.90,22178.61,,0.0006
2012-05-24,22218.44,22315.58,22398.21,22194.26,,-0.0043
2012-05-23,22314.67,22338.10,22346.41,22124.63,,-0.0012
2012-05-22,22342.13,22298.48,22341.77,22203.08,,0.0015
2012-05-21,22309.62,22381.11,22411.18,22269.62,,-0.0032
2012-05-18,22381.11,22518.47,22518.47,22345.99,,-0.0061
2012-05-17,22517.66,22524.67,22583.44,22503.22,,-0.0003
2012-05-16,22524.67,22427.01,22524.67,22318.98,,0.0046
2012-05-15,22422.43,22552.46,22563.37,22393.15,,-0.0058
2012-05-14,22552.46,22626.60,22669.32,22574.41,,-0.0031
2012-05-11,22622.44,22511.30,22611.21,22503.20,,0.0049
2012-05-10,22511.30,22533.39,22533.72,22456.21,,-0.0010
2012-05-09,22533.72,22820.10,23048.81,22607.67,,-0.0054
2012-05-08,22656.76,22571.78,22820.73,22553.20,,0.0038
2012-05-07,22571.78,22716.99,22762.27,22557.03,,-0.0042
2012-05-04,22665.99,22538.24,22891.14,22526.16,,0.0057
2012-05-03,22537.98,22368.49,22684.97,22351.00,,0.0084
2012-05-02,22351.00,22122.81,22343.62,22109.44,,0.0139
2012-04-30,22045.66,22109.28,22148.49,22109.28,,-0.0029
2012-04-27,22109.76,22109.76,22150.52,22093.98,,0.0000
2012-04-26,22109.76,21970.21,22109.76,21956.33,,0.0064
2012-04-25,21970.21,21895.63,22041.46,21845.98,,0.0034
2012-04-24,21895.41,21777.54,21944.54,21757.02,,0.0053
2012-04-23,21779.33,21756.50,21940.77,21756.50,,0.0010
2012-04-20,21756.50,21399.39,21736.16,21388.88,,0.0172
2012-04-19,21388.88,21094.51,21381.20,20976.90,,0.0140
2012-04-18,21094.51,20788.83,21117.08,20788.83,,0.0147
2012-04-17,20788.83,20787.78,20831.66,20710.11,,0.0050
2012-04-16,20685.70,20684.18,20714.00,20653.44,,-0.0028
2012-04-13,20743.16,20683.33,20730.24,20638.11,,0.0001
2012-04-12,20742.10,20747.28,20758.13,20669.24,,-0.0035
2012-04-11,20814.35,20788.55,20941.93,20710.16,,-0.0015
2012-04-10,20845.32,20854.34,20902.89,20730.36,,-0.0046
2012-04-05,20941.93,20930.16,20952.20,20797.91,,0.0004
2012-04-04,20934.47,20854.26,20955.00,20849.95,,0.0041
2012-04-03,20849.95,20649.56,20849.95,20649.47,,0.0096
2012-04-02,20650.95,20652.47,20652.47,20567.81,,-0.0001
2012-03-30,20652.47,20756.19,20776.47,20615.38,,-0.0050
2012-03-29,20756.19,20901.36,20939.06,20656.47,,-0.0069
2012-03-28,20899.97,20916.03,20939.73,20747.33,,-0.0008
2012-03-27,20916.03,20999.81,21001.20,20851.76,,-0.0040
2012-03-26,21000.15,21076.40,21205.98,20995.63,,-0.0090
2012-03-23,21191.22,21261.29,21282.79,21026.43,,-0.0033
2012-03-22,21261.29,21067.90,21400.05,21037.45,,0.0092
2012-03-21,21067.90,21006.30,21072.95,21002.38,,0.0029
2012-03-20,21006.30,20658.28,21006.30,20544.51,,-0.0026
2012-03-19,21060.21,20658.28,21060.21,20406.46,,0.0113
2012-03-16,20824.25,20658.28,20795.63,20543.60,,0.0080
2012-03-15,20658.28,21072.93,21072.93,20658.28,,-0.0197
2012-03-14,21072.93,21091.36,21092.30,20908.34,,-0.0073
2012-03-13,21227.98,21091.36,21227.98,20988.34,,0.0065
2012-03-12,21091.36,20950.02,21100.54,20950.02,,0.0067
2012-03-09,20950.01,21181.42,21193.07,20927.45,,-0.0109
2012-03-08,21181.41,21069.30,21194.41,21028.66,,0.0054
2012-03-07,21068.34,20592.02,21068.34,20459.44,,0.0068
2012-03-06,20926.31,20592.02,20926.31,20527.46,,0.0149
2012-03-05,20619.05,20592.14,20786.96,20403.34,,0.0013
2012-03-02,20592.01,20193.40,20592.01,20180.95,,0.0197
2012-03-01,20193.40,20123.67,20234.03,20123.51,,0.0035
2012-02-29,20123.51,20083.77,20123.51,20007.19,,-0.0007
2012-02-28,20137.51,20364.56,20364.90,20079.37,,-0.0111
2012-02-27,20364.55,20495.92,20514.48,20362.16,,-0.0064
2012-02-24,20495.92,20427.25,20558.67,20396.67,,0.0034
2012-02-23,20426.21,20293.82,20435.46,20250.80,,0.0056
2012-02-22,20313.36,20490.43,20536.45,20279.62,,-0.0087
2012-02-21,20492.31,20439.25,20526.50,20439.25,,0.0026
2012-02-20,20439.25,20410.47,20481.48,20398.06,,0.0014
2012-02-17,20411.17,20330.58,20469.70,20314.08,,0.0048
2012-02-16,20314.08,20280.71,20325.62,20251.27,,-0.0008
2012-02-15,20329.62,20667.00,20703.47,20253.49,,-0.0163
2012-02-14,20667.00,20588.30,20669.19,20580.13,,0.0041
2012-02-13,20583.61,20615.26,20639.18,20582.32,,-0.0019
2012-02-10,20623.63,20629.60,20725.76,20622.01,,-0.0004
2012-02-09,20631.38,20718.29,20719.85,20631.38,,-0.0030
2012-02-08,20693.84,20781.62,20781.62,20660.71,,-0.0047
2012-02-07,20790.88,20857.90,20903.00,20733.35,,-0.0042
2012-02-03,20877.64,20822.00,20863.93,20786.35,,0.0027
2012-02-02,20822.00,20872.94,20900.58,20785.40,,0.0015
2012-02-01,20790.88,20875.34,20941.03,20790.88,,-0.0041
2012-01-31,20875.83,20818.56,21009.92,20789.48,,0.0070
2012-01-30,20731.72,20939.10,20950.02,20731.72,,-0.0077
